systematic_name	standard_name	chrom	start	end
YOL152W	FRE7	chrXV	40748	42610
YOL153C		chrXV	36822	38567
YOL154W	ZPS1	chrXV	34658	35407
YOL155C	HPF1	chrXV	28703	31606
YOL155W-A		chrXV	27084	27218
YOL156W	HXT11	chrXV	25273	26976
YOL157C	IMA2	chrXV	22525	24294
YOL158C	ENB1	chrXV	19491	21311
YOL159C	CSS3	chrXV	17281	17796
YOL159C-A		chrXV	15233	15505
YOL160W		chrXV	14313	14654
YOL161C	PAU20	chrXV	11549	11911
YOL162W		chrXV	10119	10766
YOL163W		chrXV	9597	10106
YOL164W	BDS1	chrXV	6175	8115
YOL164W-A		chrXV	4130	4312
YOL165C	AAD15	chrXV	1647	2078
YOL166C		chrXV	1000	1338
YOL166W-A		chrXV	585	740
YOR001W	RRP6	chrXV	326832	329033
YOR002W	ALG6	chrXV	329417	331051
YOR003W	YSP3	chrXV	331455	332891
YOR004W	UTP23	chrXV	333592	334356
YOR005C	DNL4	chrXV	334509	337343
YOR006C	TSR3	chrXV	337680	338621
YOR007C	SGT2	chrXV	338938	339978
YOR008C	SLG1	chrXV	341278	342414
YOR008C-A		chrXV	342857	343081
YOR008W-B		chrXV	343929	344030
YOR009W	TIR4	chrXV	344335	345798
YOR010C	TIR2	chrXV	346195	346950
YOR011W	AUS1	chrXV	349679	353863
YOR011W-A		chrXV	355652	355858
YOR012W		chrXV	356543	356956
YOR013W	IRC11	chrXV	356751	357221
YOR014W	RTS1	chrXV	357674	359947
YOR015W		chrXV	359993	360352
YOR016C	ERP4	chrXV	360461	361084
YOR017W	PET127	chrXV	361412	363814
YOR018W	ROD1	chrXV	364369	366882
YOR019W		chrXV	368127	370319
YOR020C	HSP10	chrXV	370524	370844
YOR020W-A	MCO10	chrXV	371685	371957
YOR021C	SFM1	chrXV	372798	373439
YOR022C	DDL1	chrXV	373710	375857
YOR023C	AHC1	chrXV	376012	377712
YOR024W		chrXV	377847	378170
YOR025W	HST3	chrXV	378219	379562
YOR026W	BUB3	chrXV	379781	380806
YOR027W	STI1	chrXV	381053	382822
YOR028C	CIN5	chrXV	383533	384420
YOR029W		chrXV	384600	384935
YOR030W	DFG16	chrXV	386825	388684
YOR031W	CRS5	chrXV	389213	389422
YOR032C	HMS1	chrXV	389771	391075
YOR032W-A		chrXV	392176	392376
YOR033C	EXO1	chrXV	392416	394524
YOR034C	AKR2	chrXV	394837	397086
YOR034C-A		chrXV	397426	397668
YOR035C	SHE4	chrXV	397735	400104
YOR036W	PEP12	chrXV	400348	401214
YOR037W	CYC2	chrXV	401555	402655
YOR038C	HIR2	chrXV	402761	405388
YOR039W	CKB2	chrXV	405768	406544
YOR040W	GLO4	chrXV	407064	407921
YOR041C		chrXV	408358	408789
YOR042W	CUE5	chrXV	408425	409660
YOR043W	WHI2	chrXV	410870	412330
YOR044W	IRC23	chrXV	413007	413480
YOR045W	TOM6	chrXV	413852	414037
YOR046C	DBP5	chrXV	414459	415907
YOR047C	STD1	chrXV	416347	417681
YOR048C	RAT1	chrXV	418630	421650
YOR049C	RSB1	chrXV	422668	423732
YOR050C		chrXV	424270	424617
YOR051C	ETT1	chrXV	424846	426084
YOR052C	TMC1	chrXV	426772	427224
YOR053W		chrXV	427817	428158
YOR054C	VHS3	chrXV	427833	429857
YOR055W		chrXV	429478	429912
YOR056C	NOB1	chrXV	430247	431626
YOR057W	SGT1	chrXV	432186	433373
YOR058C	ASE1	chrXV	433688	436345
YOR059C	LPL1	chrXV	438906	440258
YOR060C	SLD7	chrXV	440390	441163
YOR061W	CKA2	chrXV	441534	442553
YOR062C		chrXV	442725	443531
YOR063W	RPL3	chrXV	444686	445849
YOR064C	YNG1	chrXV	446079	446738
YOR065W	CYT1	chrXV	447439	448368
YOR066W	MSA1	chrXV	449436	451325
YOR067C	ALG8	chrXV	451729	453462
YOR068C	VAM10	chrXV	453869	454213
YOR069W	VPS5	chrXV	453768	455795
YOR070C	GYP1	chrXV	455907	457820
YOR071C	NRT1	chrXV	459480	461276
YOR072W		chrXV	461502	461816
YOR072W-A		chrXV	461791	462039
YOR072W-B		chrXV	464469	464630
YOR073W	SGO1	chrXV	464771	466543
YOR073W-A		chrXV	467390	467623
YOR074C	CDC21	chrXV	466675	467589
YOR075W	UFE1	chrXV	468212	469252
YOR076C	SKI7	chrXV	469377	471620
YOR077W	RTS2	chrXV	471899	472597
YOR078W	BUD21	chrXV	472725	473369
YOR079C	ATX2	chrXV	473475	474416
YOR080W	DIA2	chrXV	474594	476792
YOR081C	TGL5	chrXV	476939	479188
YOR082C		chrXV	479296	479637
YOR083W	WHI5	chrXV	479533	480420
YOR084W	LPX1	chrXV	480587	481750
YOR085W	OST3	chrXV	482033	483085
YOR086C	TCB1	chrXV	483219	486779
YOR087W	YVC1	chrXV	487707	489734
YOR088W		chrXV	488286	489734
YOR089C	VPS21	chrXV	490196	490828
YOR090C	PTC5	chrXV	491123	492841
YOR091W	TMA46	chrXV	493433	494470
YOR092W	ECM3	chrXV	495127	496968
YOR093C	CMR2	chrXV	497506	502452
YOR094W	ARF3	chrXV	502795	503346
YOR095C	RKI1	chrXV	503552	504328
YOR096W	RPS7A	chrXV	505794	506767
YOR097C		chrXV	506978	507505
YOR098C	NUP1	chrXV	507948	511178
YOR099W	KTR1	chrXV	511825	513006
YOR100C	CRC1	chrXV	513295	514278
YOR101W	RAS1	chrXV	515244	516173
YOR102W		chrXV	516423	516773
YOR103C	OST2	chrXV	516449	516841
YOR104W	PIN2	chrXV	517642	518490
YOR105W		chrXV	518195	518521
YOR106W	VAM3	chrXV	519121	519972
YOR107W	RGS2	chrXV	521353	522282
YOR108C-A		chrXV	524605	524814
YOR108W	LEU9	chrXV	523027	524841
YOR109W	INP53	chrXV	525278	528601
YOR110W	TFC7	chrXV	528941	530248
YOR111W		chrXV	530429	531127
YOR112W	CEX1	chrXV	531508	533793
YOR113W	AZF1	chrXV	534075	536819
YOR114W	DPI34	chrXV	537570	538454
YOR115C	TRS33	chrXV	538659	539465
YOR116C	RPO31	chrXV	539763	544145
YOR117W	RPT5	chrXV	545029	546333
YOR118W	RTC5	chrXV	546857	548560
YOR119C	RIO1	chrXV	548792	550246
YOR120W	GCY1	chrXV	551114	552052
YOR121C		chrXV	551798	552103
YOR122C	PFY1	chrXV	552298	552887
YOR123C	LEO1	chrXV	553176	554570
YOR124C	UBP2	chrXV	554824	558642
YOR125C	CAT5	chrXV	559030	559731
YOR126C	IAH1	chrXV	559961	560677
YOR127W	RGA1	chrXV	561170	564193
YOR128C	ADE2	chrXV	564476	566191
YOR129C	AFI1	chrXV	566877	569558
YOR130C	ORT1	chrXV	569929	570807
YOR131C		chrXV	572182	572838
YOR132W	VPS17	chrXV	573175	574830
YOR133W	EFT1	chrXV	575098	577626
YOR134W	BAG7	chrXV	578564	579793
YOR135C	IRC14	chrXV	580159	580500
YOR136W	IDH2	chrXV	580250	581359
YOR137C	SIA1	chrXV	581813	583681
YOR138C	RUP1	chrXV	584309	586324
YOR139C		chrXV	586950	587342
YOR140W	SFL1	chrXV	586981	589281
YOR141C	ARP8	chrXV	589942	592587
YOR142W	LSC1	chrXV	593057	594046
YOR142W-A		chrXV	595112	596434
YOR142W-B		chrXV	595112	600380
YOR143C	THI80	chrXV	601383	602342
YOR144C	ELG1	chrXV	602717	605092
YOR145C	PNO1	chrXV	605347	606171
YOR146W		chrXV	605873	606178
YOR147W	MDM32	chrXV	606607	608475
YOR148C	SPP2	chrXV	608640	609197
YOR149C	SMP3	chrXV	609838	611388
YOR150W	MRPL23	chrXV	611999	612490
YOR151C	RPB2	chrXV	612997	616671
YOR152C	ATG40	chrXV	617518	618288
YOR153W	PDR5	chrXV	619840	624375
YOR154W	SLP1	chrXV	624729	626492
YOR155C	ISN1	chrXV	626628	627980
YOR156C	NFI1	chrXV	628360	630540
YOR157C	PUP1	chrXV	630966	631751
YOR158W	PET123	chrXV	632164	633120
YOR159C	SME1	chrXV	633282	633566
YOR160W	MTR10	chrXV	633839	636757
YOR161C	PNS1	chrXV	636939	638558
YOR161C-C		chrXV	639121	639267
YOR161W-A		chrXV	637574	637654
YOR161W-B		chrXV	637975	638235
YOR162C	YRR1	chrXV	639560	641992
YOR163W	DDP1	chrXV	642741	643307
YOR164C	GET4	chrXV	643394	644332
YOR165W	SEY1	chrXV	644566	646896
YOR166C	SWT1	chrXV	647126	648502
YOR167C	RPS28A	chrXV	648804	649007
YOR168W	GLN4	chrXV	649303	651732
YOR169C		chrXV	651376	651840
YOR170W		chrXV	651858	652163
YOR171C	LCB4	chrXV	652010	653884
YOR172W	YRM1	chrXV	654210	656570
YOR173W	DCS2	chrXV	657264	658325
YOR174W	MED4	chrXV	658747	659601
YOR175C	ALE1	chrXV	659815	661674
YOR176W	HEM15	chrXV	662401	663582
YOR177C	MPC54	chrXV	665785	667179
YOR178C	GAC1	chrXV	667860	670241
YOR179C	SYC1	chrXV	671845	672411
YOR180C	DCI1	chrXV	674352	675167
YOR181W	LAS17	chrXV	675939	677840
YOR182C	RPS30B	chrXV	678191	678793
YOR183W	FYV12	chrXV	678872	679261
YOR184W	SER1	chrXV	679357	680544
YOR185C	GSP2	chrXV	681444	682106
YOR186C-A		chrXV	683329	683538
YOR186W		chrXV	683111	683545
YOR187W	TUF1	chrXV	684030	685343
YOR188W	MSB1	chrXV	685767	689180
YOR189W	IES4	chrXV	689624	689974
YOR190W	SPR1	chrXV	690695	692032
YOR191W	ULS1	chrXV	692475	697334
YOR192C	THI72	chrXV	698768	700567
YOR192C-A		chrXV	708416	709732
YOR192C-B		chrXV	704419	709732
YOR192C-C		chrXV	703988	704224
YOR193W	PEX27	chrXV	710446	711576
YOR194C	TOA1	chrXV	711683	712543
YOR195W	SLK19	chrXV	712866	715331
YOR196C	LIP5	chrXV	715593	716837
YOR197W	MCA1	chrXV	717086	718384
YOR198C	BFR1	chrXV	718653	720065
YOR199W		chrXV	720181	720510
YOR200W		chrXV	720417	720815
YOR201C	MRM1	chrXV	720470	721708
YOR202W	HIS3	chrXV	721946	722608
YOR203W		chrXV	722565	722918
YOR204W	DED1	chrXV	722911	724725
YOR205C	GEP3	chrXV	725564	727234
YOR206W	NOC2	chrXV	727512	729644
YOR207C	RET1	chrXV	730008	733457
YOR208W	PTP2	chrXV	733925	736177
YOR209C	NPT1	chrXV	736437	737726
YOR210W	RPB10	chrXV	738320	738532
YOR211C	MGM1	chrXV	738924	741569
YOR212W	STE4	chrXV	742910	744181
YOR213C	SAS5	chrXV	744535	745281
YOR214C	SPR2	chrXV	745593	746303
YOR215C	AIM41	chrXV	746725	747282
YOR216C	RUD3	chrXV	747525	748979
YOR217W	RFC1	chrXV	749301	751886
YOR218C		chrXV	751476	751895
YOR219C	STE13	chrXV	752214	755009
YOR220W	RCN2	chrXV	755328	756125
YOR221C	MCT1	chrXV	756476	757558
YOR222W	ODC2	chrXV	758330	759253
YOR223W	DSC3	chrXV	759782	760660
YOR224C	RPB8	chrXV	760825	761265
YOR225W		chrXV	761392	761721
YOR226C	ISU2	chrXV	761614	762084
YOR227W	HER1	chrXV	762825	766565
YOR228C	MCP1	chrXV	766869	767777
YOR229W	WTM2	chrXV	768409	769812
YOR230W	WTM1	chrXV	770800	772113
YOR231C-A		chrXV	773163	773363
YOR231W	MKK1	chrXV	772601	774127
YOR232W	MGE1	chrXV	774573	775259
YOR233W	KIN4	chrXV	775846	778248
YOR234C	RPL33B	chrXV	778555	779405
YOR235W	IRC13	chrXV	779870	780184
YOR236W	DFR1	chrXV	780906	781541
YOR237W	HES1	chrXV	781994	783298
YOR238W		chrXV	783677	784588
YOR239W	ABP140	chrXV	784857	786744
YOR240W		chrXV	785654	786742
YOR241W	MET7	chrXV	786995	788641
YOR242C	SSP2	chrXV	788742	789857
YOR243C	PUS7	chrXV	790211	792241
YOR244W	ESA1	chrXV	792531	793868
YOR245C	DGA1	chrXV	794076	795332
YOR246C	ENV9	chrXV	795801	796793
YOR247W	SRL1	chrXV	797676	798308
YOR248W		chrXV	798013	798315
YOR249C	APC5	chrXV	798674	800731
YOR250C	CLP1	chrXV	800970	802307
YOR251C	TUM1	chrXV	802550	803464
YOR252W	TMA16	chrXV	803667	804203
YOR253W	NAT5	chrXV	804377	804907
YOR254C	SEC63	chrXV	805032	807023
YOR255W	OSW1	chrXV	807271	808107
YOR256C	TRE2	chrXV	808254	810683
YOR257W	CDC31	chrXV	811008	811493
YOR258W	HNT3	chrXV	811671	812324
YOR259C	RPT4	chrXV	812395	813708
YOR260W	GCD1	chrXV	813984	815720
YOR261C	RPN8	chrXV	815915	816931
YOR262W	GPN2	chrXV	817292	818335
YOR263C		chrXV	818757	819164
YOR264W	DSE3	chrXV	818866	820158
YOR265W	RBL2	chrXV	820454	820774
YOR266W	PNT1	chrXV	821023	822294
YOR267C	HRK1	chrXV	822588	824867
YOR268C		chrXV	825534	825932
YOR269W	PAC1	chrXV	826385	827869
YOR270C	VPH1	chrXV	828052	830574
YOR271C	FSF1	chrXV	831059	832042
YOR272W	YTM1	chrXV	832813	834195
YOR273C	TPO4	chrXV	834452	836431
YOR274W	MOD5	chrXV	837674	838960
YOR275C	RIM20	chrXV	839084	841069
YOR276W	CAF20	chrXV	841333	841818
YOR277C		chrXV	841515	841823
YOR278W	HEM4	chrXV	842817	843644
YOR279C	RFM1	chrXV	843698	844630
YOR280C	FSH3	chrXV	844992	845792
YOR281C	PLP2	chrXV	846269	847129
YOR282W		chrXV	847000	847320
YOR283W		chrXV	847453	848145
YOR284W	HUA2	chrXV	848478	849209
YOR285W	RDL1	chrXV	849635	850054
YOR286W	RDL2	chrXV	850280	850729
YOR287C	RRP36	chrXV	850937	851839
YOR288C	MPD1	chrXV	852121	853077
YOR289W		chrXV	853357	854112
YOR290C	SNF2	chrXV	855147	860258
YOR291W	YPK9	chrXV	861175	865593
YOR292C		chrXV	865653	866582
YOR293C-A		chrXV	867998	868147
YOR293W	RPS10A	chrXV	867098	867852
YOR294W	RRS1	chrXV	868340	868951
YOR295W	UAF30	chrXV	869208	869894
YOR296W		chrXV	870202	874071
YOR297C	TIM18	chrXV	874743	875321
YOR298C-A	MBF1	chrXV	877230	877685
YOR298W	MUM3	chrXV	875599	877038
YOR299W	BUD7	chrXV	878435	880675
YOR300W		chrXV	880575	880883
YOR301W	RAX1	chrXV	880965	882272
YOR302W		chrXV	882765	882842
YOR303W	CPA1	chrXV	882899	884134
YOR304C-A	BIL1	chrXV	888520	888750
YOR304W	ISW2	chrXV	884514	887876
YOR305W	RRG7	chrXV	889022	889750
YOR306C	MCH5	chrXV	889867	891432
YOR307C	SLY41	chrXV	892731	894092
YOR308C	SNU66	chrXV	894624	896387
YOR309C		chrXV	896698	897078
YOR310C	NOP58	chrXV	896825	898360
YOR311C	DGK1	chrXV	899056	899928
YOR312C	RPL20B	chrXV	900250	901194
YOR313C	SPS4	chrXV	901858	902874
YOR314W		chrXV	903043	903372
YOR314W-A		chrXV	904458	904568
YOR315W	SFG1	chrXV	904760	905800
YOR316C	COT1	chrXV	906236	907555
YOR316C-A		chrXV	907726	907935
YOR317W	FAA1	chrXV	909343	911445
YOR318C		chrXV	911784	912436
YOR319W	HSH49	chrXV	912822	913463
YOR320C	GNT1	chrXV	913619	915094
YOR321W	PMT3	chrXV	916030	918291
YOR322C	LDB19	chrXV	918606	921062
YOR323C	PRO2	chrXV	921535	922905
YOR324C	FRT1	chrXV	923232	925040
YOR325W		chrXV	924577	925050
YOR326W	MYO2	chrXV	925721	930445
YOR327C	SNC2	chrXV	930734	931081
YOR328W	PDR10	chrXV	931803	936497
YOR329C	SCD5	chrXV	936731	939349
YOR329W-A		chrXV	939348	939557
YOR330C	MIP1	chrXV	939621	943385
YOR331C		chrXV	943565	944122
YOR332W	VMA4	chrXV	943656	944357
YOR333C		chrXV	944541	944957
YOR334W	MRS2	chrXV	944596	946008
YOR335C	ALA1	chrXV	946233	949109
YOR335W-A		chrXV	946568	946648
YOR336W	KRE5	chrXV	949773	953870
YOR337W	TEA1	chrXV	954344	956623
YOR338W		chrXV	956898	957989
YOR339C	UBC11	chrXV	958362	958832
YOR340C	RPA43	chrXV	959202	960182
YOR341W	RPA190	chrXV	960987	965981
YOR342C		chrXV	966666	967625
YOR343C		chrXV	968148	968474
YOR343W-A		chrXV	970578	971894
YOR343W-B		chrXV	970578	975891
YOR344C	TYE7	chrXV	977194	978069
YOR345C		chrXV	981812	982162
YOR346W	REV1	chrXV	981828	984785
YOR347C	PYK2	chrXV	984942	986462
YOR348C	PUT4	chrXV	986899	988782
YOR349W	CIN1	chrXV	989789	992833
YOR350C	MNE1	chrXV	992864	994855
YOR351C	MEK1	chrXV	995018	996511
YOR352W	TFB6	chrXV	997213	998244
YOR353C	SOG2	chrXV	998453	1000828
YOR354C	MSC6	chrXV	1001147	1003225
YOR355W	GDS1	chrXV	1005137	1006705
YOR356W	CIR2	chrXV	1007221	1009116
YOR357C	SNX3	chrXV	1009224	1009712
YOR358W	HAP5	chrXV	1010161	1010889
YOR359W	VTS1	chrXV	1011189	1012760
YOR360C	PDE2	chrXV	1013241	1014821
YOR361C	PRT1	chrXV	1015361	1017652
YOR362C	PRE10	chrXV	1017880	1018746
YOR363C	PIP2	chrXV	1020222	1023212
YOR364W		chrXV	1023371	1023739
YOR365C		chrXV	1023461	1025572
YOR366W		chrXV	1025256	1025609
YOR367W	SCP1	chrXV	1026007	1026609
YOR368W	RAD17	chrXV	1026843	1028048
YOR369C	RPS12	chrXV	1028194	1028625
YOR370C	MRS6	chrXV	1029183	1030994
YOR371C	GPB1	chrXV	1031489	1034182
YOR372C	NDD1	chrXV	1034807	1036471
YOR373W	NUD1	chrXV	1036834	1039389
YOR374W	ALD4	chrXV	1039840	1041399
YOR375C	GDH1	chrXV	1041678	1043042
YOR376W		chrXV	1043191	1043559
YOR376W-A		chrXV	1045196	1045351
YOR377W	ATF1	chrXV	1046226	1047803
YOR378W	AMF1	chrXV	1049511	1051058
YOR379C		chrXV	1050726	1051064
YOR380W	RDR1	chrXV	1051290	1052930
YOR381W	FRE3	chrXV	1055545	1057680
YOR381W-A		chrXV	1058423	1058590
YOR382W	FIT2	chrXV	1059531	1059992
YOR383C	FIT3	chrXV	1060441	1061055
YOR384W	FRE5	chrXV	1061564	1063648
YOR385W		chrXV	1065043	1065915
YOR386W	PHR1	chrXV	1066839	1068536
YOR387C		chrXV	1069621	1070241
YOR388C	FDH1	chrXV	1071793	1072923
YOR389W		chrXV	1074213	1076087
YOR390W	FEX1	chrXV	1076784	1077911
YOR391C	HSP33	chrXV	1078545	1079258
YOR392W		chrXV	1079282	1079725
YOR393W	ERR1	chrXV	1080276	1081589
YOR394C-A		chrXV	1084202	1084369
YOR394W	PAU21	chrXV	1082718	1083212
YOR396C-A		chrXV	1090015	1090497
YOR396W	YRF1-8	chrXV	1085473	1090863
YPL001W	HAT1	chrXVI	554605	555729
YPL002C	SNF8	chrXVI	553627	554328
YPL003W	ULA1	chrXVI	552020	553408
YPL004C	LSP1	chrXVI	550632	551657
YPL005W	AEP3	chrXVI	548486	550306
YPL006W	NCR1	chrXVI	544631	548143
YPL007C	TFC8	chrXVI	542082	543848
YPL008W	CHL1	chrXVI	539385	541970
YPL009C	RQC2	chrXVI	535820	538936
YPL010W	RET3	chrXVI	535018	535587
YPL011C	TAF3	chrXVI	533642	534703
YPL012W	RRP12	chrXVI	529723	533409
YPL013C	MRPS16	chrXVI	528985	529350
YPL014W	CIP1	chrXVI	527547	528692
YPL015C	HST2	chrXVI	525810	526883
YPL016W	SWI1	chrXVI	521014	524958
YPL017C	IRC15	chrXVI	518734	520233
YPL018W	CTF19	chrXVI	517651	518760
YPL019C	VTC3	chrXVI	514511	517018
YPL020C	ULP1	chrXVI	512313	514178
YPL021W	ECM23	chrXVI	511101	511664
YPL022W	RAD1	chrXVI	506697	509999
YPL023C	MET12	chrXVI	504339	506312
YPL024W	RMI1	chrXVI	503517	504242
YPL025C		chrXVI	502473	503030
YPL026C	SKS1	chrXVI	500675	502183
YPL027W	SMA1	chrXVI	499665	500402
YPL028W	ERG10	chrXVI	498096	499292
YPL029W	SUV3	chrXVI	495506	497719
YPL030W	TRM44	chrXVI	493543	495246
YPL031C	PHO85	chrXVI	492018	493037
YPL032C	SVL3	chrXVI	488887	491364
YPL033C	SRL4	chrXVI	487362	488207
YPL034W		chrXVI	486712	487209
YPL035C		chrXVI	486564	486911
YPL036W	PMA2	chrXVI	482843	485686
YPL037C	EGD1	chrXVI	481428	481901
YPL038W	MET31	chrXVI	480535	481068
YPL038W-A		chrXVI	480182	480373
YPL039W		chrXVI	479225	480175
YPL040C	ISM1	chrXVI	475993	479001
YPL041C	MRX11	chrXVI	475118	475741
YPL042C	SSN3	chrXVI	473040	474707
YPL043W	NOP4	chrXVI	469939	471996
YPL044C		chrXVI	469926	470474
YPL045W	VPS16	chrXVI	467260	469656
YPL046C	ELC1	chrXVI	466644	466943
YPL047W	SGF11	chrXVI	465962	466261
YPL048W	CAM1	chrXVI	464401	465648
YPL049C	DIG1	chrXVI	462481	463839
YPL050C	MNN9	chrXVI	460779	461966
YPL051W	ARL3	chrXVI	459963	460559
YPL052W	OAZ1	chrXVI	458799	459678
YPL052W-A		chrXVI	458796	459005
YPL053C	KTR6	chrXVI	457118	458458
YPL054W	LEE1	chrXVI	455759	456664
YPL055C	LGE1	chrXVI	453992	454990
YPL056C	LCL1	chrXVI	453430	453735
YPL057C	SUR1	chrXVI	451909	453057
YPL058C	PDR12	chrXVI	445842	450377
YPL059W	GRX5	chrXVI	444579	445031
YPL060C-A		chrXVI	437333	442742
YPL060W	MFM1	chrXVI	434523	435764
YPL061W	ALD6	chrXVI	432588	434090
YPL062W		chrXVI	431895	432299
YPL063W	TIM50	chrXVI	429939	431369
YPL064C	CWC27	chrXVI	428711	429616
YPL065W	VPS28	chrXVI	427927	428655
YPL066W	RGL1	chrXVI	426233	427672
YPL067C	HTC1	chrXVI	425251	425847
YPL068C		chrXVI	424215	425096
YPL069C	BTS1	chrXVI	422885	423892
YPL070W	MUK1	chrXVI	420948	422786
YPL071C		chrXVI	420048	420518
YPL072W	UBP16	chrXVI	418512	420011
YPL073C		chrXVI	418499	418984
YPL074W	YTA6	chrXVI	415763	418027
YPL075W	GCR1	chrXVI	412254	415362
YPL076W	GPI2	chrXVI	410443	411285
YPL077C		chrXVI	409368	410090
YPL078C	ATP4	chrXVI	408010	408744
YPL079W	RPL21B	chrXVI	406636	407539
YPL080C		chrXVI	406172	406498
YPL081W	RPS9A	chrXVI	404950	406044
YPL082C	MOT1	chrXVI	398480	404083
YPL083C	SEN54	chrXVI	396702	398105
YPL084W	BRO1	chrXVI	394038	396572
YPL085W	SEC16	chrXVI	387067	393654
YPL086C	ELP3	chrXVI	384773	386446
YPL087W	YDC1	chrXVI	383455	384408
YPL088W		chrXVI	381965	382993
YPL089C	RLM1	chrXVI	379120	381150
YPL090C	RPS6A	chrXVI	377291	378395
YPL091W	GLR1	chrXVI	375502	376953
YPL092W	SSU1	chrXVI	373793	375169
YPL093W	NOG1	chrXVI	370978	372921
YPL094C	SEC62	chrXVI	369839	370663
YPL095C	EEB1	chrXVI	368071	369441
YPL096C-A	ERI1	chrXVI	366529	366735
YPL096W	PNG1	chrXVI	366927	368018
YPL097W	MSY1	chrXVI	364952	366430
YPL098C	MGR2	chrXVI	364386	364727
YPL099C	INA17	chrXVI	363520	364068
YPL100W	ATG21	chrXVI	361872	363362
YPL101W	ELP4	chrXVI	360209	361579
YPL102C		chrXVI	360003	360305
YPL103C	FMP30	chrXVI	358000	359406
YPL104W	MSD1	chrXVI	355700	357676
YPL105C	SYH1	chrXVI	352863	355412
YPL106C	SSE1	chrXVI	350194	352275
YPL107W	DPC25	chrXVI	349119	349865
YPL108W		chrXVI	348446	348952
YPL109C	MCO76	chrXVI	345264	347389
YPL110C	GDE1	chrXVI	341068	344739
YPL111W	CAR1	chrXVI	339944	340945
YPL112C	PEX25	chrXVI	337436	338620
YPL113C		chrXVI	335953	337143
YPL114W		chrXVI	335948	336367
YPL115C	BEM3	chrXVI	332100	335486
YPL116W	HOS3	chrXVI	329606	331699
YPL117C	IDI1	chrXVI	327864	328730
YPL118W	MRP51	chrXVI	326628	327662
YPL119C	DBP1	chrXVI	324411	326264
YPL119C-A		chrXVI	324024	324287
YPL120W	VPS30	chrXVI	322071	323744
YPL121C	MEI5	chrXVI	320962	321630
YPL122C	TFB2	chrXVI	319226	320767
YPL123C	RNY1	chrXVI	317641	318945
YPL124W	SPC29	chrXVI	316755	317516
YPL125W	KAP120	chrXVI	313388	316486
YPL126W	NAN1	chrXVI	310210	312900
YPL127C	HHO1	chrXVI	308828	309604
YPL128C	TBF1	chrXVI	306533	308221
YPL129W	TAF14	chrXVI	305298	306137
YPL130W	SPO19	chrXVI	304387	305058
YPL131W	RPL5	chrXVI	303121	304014
YPL132W	COX11	chrXVI	301716	302618
YPL133C	RDS2	chrXVI	299888	301228
YPL134C	ODC1	chrXVI	298571	299503
YPL135C-A		chrXVI	297678	297851
YPL135W	ISU1	chrXVI	297553	298050
YPL136W		chrXVI	296286	296654
YPL137C	GIP3	chrXVI	292817	296647
YPL138C	SPP1	chrXVI	291366	292427
YPL139C	UME1	chrXVI	289669	291051
YPL140C	MKK2	chrXVI	287514	289034
YPL141C	FRK1	chrXVI	283464	286061
YPL142C		chrXVI	282686	283003
YPL143W	RPL33A	chrXVI	282122	282970
YPL144W	POC4	chrXVI	280480	280926
YPL145C	KES1	chrXVI	278395	279699
YPL146C	NOP53	chrXVI	276162	277529
YPL147W	PXA1	chrXVI	273255	275867
YPL148C	PPT2	chrXVI	272294	272815
YPL149W	ATG5	chrXVI	271310	272194
YPL150W		chrXVI	268188	270893
YPL151C	PRP46	chrXVI	266180	267535
YPL152W	RRD2	chrXVI	265028	266104
YPL152W-A		chrXVI	264602	264700
YPL153C	RAD53	chrXVI	261727	264192
YPL154C	PEP4	chrXVI	259714	260931
YPL155C	KIP2	chrXVI	257216	259336
YPL156C	PRM4	chrXVI	255913	256767
YPL157W	TGS1	chrXVI	254814	255761
YPL158C	AIM44	chrXVI	252034	254310
YPL159C	PET20	chrXVI	250907	251668
YPL160W	CDC60	chrXVI	246990	250262
YPL161C	BEM4	chrXVI	244319	246220
YPL162C		chrXVI	243206	244027
YPL163C	SVS1	chrXVI	241918	242700
YPL164C	MLH3	chrXVI	239350	241497
YPL165C	SET6	chrXVI	237956	239077
YPL166W	ATG29	chrXVI	237338	237979
YPL167C	REV3	chrXVI	232593	237107
YPL168W	MRX4	chrXVI	231217	232509
YPL169C	MEX67	chrXVI	229039	230838
YPL170W	DAP1	chrXVI	228314	228772
YPL171C	OYE3	chrXVI	226169	227371
YPL172C	COX10	chrXVI	224353	225741
YPL173W	MRPL40	chrXVI	223143	224036
YPL174C	NIP100	chrXVI	220167	222773
YPL175W	SPT14	chrXVI	218630	220088
YPL176C	TRE1	chrXVI	216012	218363
YPL177C	CUP9	chrXVI	213042	213962
YPL178W	CBC2	chrXVI	212158	212784
YPL179W	PPQ1	chrXVI	208157	209806
YPL180W	TCO89	chrXVI	205248	207647
YPL181W	CTI6	chrXVI	203421	204941
YPL182C		chrXVI	203306	203689
YPL183C	RTT10	chrXVI	199495	202536
YPL183W-A	RTC6	chrXVI	199095	199376
YPL184C	MRN1	chrXVI	195950	197788
YPL185W		chrXVI	195253	195648
YPL186C	UIP4	chrXVI	194512	195426
YPL187W	MF(ALPHA)1	chrXVI	193648	194145
YPL188W	POS5	chrXVI	191406	192650
YPL189C-A	COA2	chrXVI	188307	188513
YPL189W	GUP2	chrXVI	189154	190983
YPL190C	NAB3	chrXVI	185317	187725
YPL191C		chrXVI	183597	184679
YPL192C	PRM3	chrXVI	182655	183056
